client,income_tax
14577,2029472
14578,2328686
14579,761404
14580,4728954
14581,2920705
14582,1967449
14583,2567957
14584,2217222
14585,4091731
14586,2557260
14587,3252144
14588,983343
14589,362670
14590,1240386
14591,1232851
14592,3710524
14593,313742
14594,742237
14595,169234
14596,4463576
14597,1544354
14598,1811426
14599,1700912
14600,2103812
14601,3862409
14602,3815713
14603,2283222
14604,4681132
14605,1778436
14606,2923722
14607,490841
14608,2123418
14609,1026723
14610,4035720
14611,3343641
14612,4933294
14613,2643360
14614,765478
14615,464392
14616,370487
14617,669785
14618,531388
14619,4419712
14620,311160
14621,3880353
14622,554754
14623,726776
14624,633048
14625,3286473
14626,783517
14627,470674
14628,1432894
14629,1182900
14630,2649035
14631,4625346
14632,4525661
14633,1510972
14634,4201793
14635,124990
14636,3726386
14637,3219783
14638,1868106
14639,2652806
14640,3227213
14641,3756156
14642,3027525
14643,4207313
14644,302972
14645,467455
14646,173376
14647,3138366
14648,3342235
14649,51032
14650,2716337
14651,3863928
14652,1066413
14653,580903
14654,1975071
14655,2174345
14656,353692
14657,1896401
14658,228564
14659,1940078
14660,3289957
14661,2610685
14662,2909335
14663,593186
14664,1587002
14665,4932220
14666,1288411
14667,3998356
14668,3531931
14669,2148261
14670,637993
14671,4520703
14672,1113821
14673,2812454
14674,2072120
14675,3409434
14676,3954430
14677,492994
14678,4641863
14679,4537252
14680,4743305
14681,1314025
14682,4531119
14683,1512999
14684,2384009
14685,4519051
14686,4620465
14687,4256437
14688,3627054
14689,2691691
14690,3208951
14691,4057340
14692,4230303
14693,1899344
14694,4370790
14695,4389414
14696,4227835
14697,1822118
14698,3162024
14699,4585720
14700,1520635
14701,2539239
14702,2659941
14703,929673
14704,2799736
14705,4002507
14706,437279
14707,3607944
14708,3402912
14709,2982293
14710,4631089
14711,673517
14712,2294048
14713,3350916
14714,2252951
14715,84438
14716,1775604
14717,2018480
14718,791516
14719,2228509
14720,2159794
14721,51219
14722,233058
14723,3901267
14724,594504
14725,2201332
14726,4292743
14727,36732
14728,1033461
14729,2313936
14730,149366
14731,231637
14732,4005236
14733,2636535
14734,490987
14735,3373993
14736,3046896
14737,1613822
14738,8747
14739,2716336
14740,1859113
14741,1381512
14742,856347
14743,633934
14744,1319220
14745,4327501
14746,2429719
14747,2782378
14748,282939
14749,112344
14750,962946
14751,2408694
14752,3893520
14753,3412086
14754,3891725
14755,3017039
14756,540660
14757,1102131
14758,4882109
14759,1191852
14760,211305
14761,3232454
14762,2024850
14763,979444
14764,2222934
14765,1225277
14766,1706706
14767,2021293
14768,2415398
14769,4557878
14770,769756
14771,3724168
14772,4934572
14773,2524638
14774,2181267
14775,195130
14776,778149
14777,4367347
14778,2705976
14779,36841
14780,2365110
14781,4861358
14782,2763467
14783,27544
14784,4250872
14785,4341992
14786,1665468
14787,2139639
14788,3020433
14789,2998308
14790,1376555
14791,3943705
14792,1007635
14793,2148582
14794,2269283
14795,4208862
14796,244255
14797,4024073
14798,2842172
14799,4682594
14800,722676
14801,4907209
14802,1140286
14803,3115918
14804,1591994
14805,3672090
14806,4612729
14807,2239283
14808,626308
14809,3007385
14810,93342
14811,1035097
14812,2604516
14813,4614569
14814,21349
14815,2008583
14816,3280484
14817,3693738
14818,4934724
14819,247405
14820,1247453
14821,2393437
14822,4644684
14823,3729943
14824,2972442
14825,2456798
14826,511823
14827,2858288
14828,4636055
14829,2918535
14830,394131
14831,1256695
14832,713174
14833,1693741
14834,2202064
14835,1512160
14836,3199209
14837,1011808
14838,1959948
14839,4263850
14840,3523705
14841,1486183
14842,3333186
14843,421891
14844,486334
14845,481318
14846,2623853
14847,594250
14848,1201358
14849,1539747
14850,886263
14851,1663767
14852,2475166
14853,1053380
14854,158546
14855,1136847
14856,765425
14857,311259
14858,523416
14859,591175
14860,4566337
14861,287971
14862,2271891
14863,1404768
14864,4138187
14865,4024871
14866,4496792
14867,3811814
14868,2146750
14869,798680
14870,3690643
14871,840403
14872,1246900
14873,305438
14874,3386734
14875,2022308
14876,2686259
14877,892346
14878,1573389
14879,1435292
14880,3331647
14881,148690
14882,4389430
14883,648057
14884,1980221
14885,1483371
14886,4787526
14887,4517430
14888,4111019
14889,4535655
14890,3450547
14891,2796367
14892,2447580
14893,1406001
14894,1925937
14895,1802246
14896,1937297
14897,176229
14898,591041
14899,494323
14900,1860522
14901,353277
14902,3194672
14903,1833582
14904,1725889
14905,2428899
14906,2915441
14907,1175174
14908,3034800
14909,863682
14910,1768406
14911,74504
14912,1744542
14913,1764109
14914,2148482
14915,631358
14916,3883653
14917,356904
14918,1078227
14919,506937
14920,2553749
14921,1808338
14922,7858
14923,4744745
14924,3262006
14925,1620131
14926,2143033
14927,1599025
14928,1803245
14929,4049483
14930,405945
14931,514613
14932,4772036
14933,1795368
14934,3927277
14935,3821063
14936,1837901
14937,1728293
14938,1208815
14939,334803
14940,2777746
14941,1799401
14942,3877431
14943,772209
14944,511111
14945,566390
14946,1165178
14947,1955119
14948,1508024
14949,2661900
14950,1113351
14951,3738668
14952,4314320
14953,261739
14954,861778
14955,2718221
14956,2147795
14957,3960970
14958,4260751
14959,4571735
14960,4285501
14961,4534279
14962,2726997
14963,3454726
14964,2551848
14965,2302056
14966,676063
14967,2059362
14968,1196022
14969,894595
14970,4070412
14971,924907
14972,4681549
14973,2654858
14974,420775
14975,2795220
14976,1734755
14977,4147406
14978,2983994
14979,1717622
14980,3428151
14981,2682139
14982,3881284
14983,3331964
14984,939165
14985,2039669
14986,4064652
14987,2319178
14988,193167
14989,1149908
14990,1903700
14991,3707379
14992,3316753
14993,1405953
14994,4755687
14995,552102
14996,1321721
14997,4362722
14998,2456044
14999,280519
15000,1502247
15001,2679454
15002,4985211
15003,3236826
15004,3969198
15005,2227089
15006,2519999
15007,274615
15008,4849694
15009,3174880
15010,2857879
15011,3027581
15012,2881263
15013,2119996
15014,3343248
15015,4613915
15016,610863
15017,3859687
15018,1303988
15019,3171510
15020,2792504
15021,3558401
15022,1141490
15023,1041099
15024,958996
15025,1672209
15026,261469
15027,3392054
15028,825386
15029,4343183
15030,1979510
15031,3401764
15032,120942
15033,2633965
15034,2892164
15035,1086026
15036,3821259
15037,2906969
15038,119021
15039,4676542
15040,4924804
15041,2349951
15042,2876315
15043,4448520
15044,2608114
15045,4599474
15046,1261205
15047,4254977
15048,1658625
15049,336989
15050,843365
15051,1891061
15052,1467572
15053,2850129
15054,4063058
15055,4911519
15056,3453381
15057,696598
15058,493768
15059,109250
15060,4281051
15061,4960702
15062,2626309
15063,2262837
15064,1933905
15065,4358278
15066,1884168
15067,2991709
15068,4207165
15069,859163
15070,775485
15071,2372097
15072,618034
15073,436765
15074,1422714
15075,4522878
15076,3212466
15077,2997842
15078,4721592
15079,4196950
15080,4187015
15081,745625
15082,4953217
15083,22084
15084,643465
15085,3854339
15086,3499938
15087,403579
15088,2469698
15089,3042917
15090,1833346
15091,4748463
15092,1151621
15093,247883
15094,1770850
15095,2933053
15096,4918610
15097,56653
15098,2208218
15099,2158659
15100,4098798
15101,3500022
15102,2322625
15103,4615160
15104,3718337
15105,3705532
15106,2748494
15107,4958062
15108,3889472
15109,3338197
15110,3443814
15111,1852632
15112,4549347
15113,3167900
15114,774600
15115,2387529
15116,3037813
15117,4094467
15118,3256965
15119,748310
15120,1276486
15121,2992252
15122,606844
15123,3049962
15124,2628748
15125,683908
15126,1920825
15127,1898696
15128,559846
15129,2064497
15130,3790160
15131,2652074
15132,404790
15133,548980
15134,4129883
15135,1562379
15136,4697808
15137,3446287
15138,4791893
15139,2410734
15140,3207285
15141,2413876
15142,3091067
15143,4733097
15144,1779368
15145,711081
15146,2404563
15147,1402034
15148,2172743
15149,2688375
15150,4318699
15151,3070241
15152,486018
15153,2990747
15154,3676630
15155,2274462
15156,3850950
15157,655937
15158,2232278
15159,1338216
15160,3487275
15161,2488316
15162,929399
15163,4515851
15164,3679293
15165,4347403
15166,3802945
15167,4367436
15168,1739355
15169,4528759
15170,869586
15171,2653
15172,1549693
15173,2084590
15174,1308839
15175,2150188
15176,2987781
15177,3612983
15178,2146779
15179,3600818
15180,1168783
15181,2337763
15182,3701793
15183,494241
15184,4821494
15185,2908096
15186,4345029
15187,4649453
15188,1731360
15189,628269
15190,3078758
15191,2478845
15192,2193781
15193,459755
15194,4665980
15195,4654868
15196,484094
15197,573084
15198,4210186
15199,180511
15200,3199524
15201,1898884
15202,233324
15203,3374076
15204,3697507
15205,3793118
15206,786577
15207,3469866
15208,138302
15209,3220124
15210,4267894
15211,2298871
15212,113060
15213,1424360
15214,2353785
15215,3241994
15216,2666397
15217,4106204
15218,4262884
15219,1168739
15220,2463368
15221,162010
15222,1771571
15223,1962577
15224,3621145
15225,1700472
15226,3060739
15227,2416075
15228,90779
15229,3345520
15230,1148501
15231,3896270
15232,1865958
15233,4988797
15234,3464429
15235,2187852
15236,2911373
15237,3128363
15238,748322
15239,2488343
15240,4480516
15241,592593
15242,3608445
15243,3118442
15244,3020947
15245,749879
15246,1845514
15247,2991311
15248,3185000
15249,1697006
15250,855001
15251,2010473
15252,3686773
15253,4187954
15254,2807801
15255,3290688
15256,3566659
15257,4349757
15258,3506676
15259,405191
15260,4955092
15261,4584339
15262,2451410
15263,593959
15264,190093
15265,4556561
15266,474713
15267,683089
15268,4537137
15269,4123427
15270,1335989
15271,3197137
15272,4065496
15273,1620516
15274,3583774
15275,1035593
15276,661865
15277,143795
15278,2059672
15279,27812
15280,1364577
15281,3006245
15282,2953189
15283,3463007
15284,965942
15285,707200
15286,1141061
15287,332204
15288,1668589
15289,1290802
15290,1257814
15291,4989150
15292,4290466
15293,4342639
15294,2730437
15295,2523656
15296,3210915
15297,4039315
15298,4531742
15299,2962575
15300,859872
15301,2655312
15302,4358676
15303,913806
15304,1900972
15305,1739755
15306,4313752
15307,1816430
15308,4123207
15309,1988812
15310,4566818
15311,3671243
15312,757439
15313,4444867
15314,2537715
15315,2118944
15316,1119210
15317,3650723
15318,4505937
15319,2107562
15320,4702000
15321,2999225
15322,245364
15323,414587
15324,390597
15325,686202
15326,181611
15327,2120351
15328,2637888
15329,3772435
15330,1761928
15331,1533217
15332,3877060
15333,1778394
15334,773105
15335,4790754
15336,2728302
15337,2214684
15338,1816862
15339,2103482
15340,4691101
15341,3686400
15342,1901900
15343,3504269
15344,612840
15345,2689154
15346,449405
15347,238530
15348,2290013
15349,1317624
15350,264635
15351,1524865
15352,2591947
15353,990438
15354,4441691
15355,1722194
15356,2996426
15357,4990268
15358,4362982
15359,2692686
15360,3716952
15361,29280
15362,832591
15363,601070
15364,4807825
15365,2183766
15366,182114
15367,3635988
15368,3838357
15369,2971449
15370,3814905
15371,4535209
15372,2152156
15373,2842526
15374,2036092
15375,1906303
15376,3869447
15377,496338
15378,4388613
15379,506546
15380,2053922
15381,3911195
15382,682942
15383,2864389
15384,4287019
15385,627461
15386,2753100
15387,3088743
15388,3923582
15389,3471041
15390,3983596
15391,3860662
15392,4513747
15393,4613524
15394,870777
15395,3695851
15396,346423
15397,395255
15398,488305
15399,4183568
15400,2880215
15401,3255161
15402,3194496
15403,2621168
15404,3176202
15405,2009884
15406,3313902
15407,1297908
15408,2117527
15409,3441543
15410,1754945
15411,899496
15412,2412529
15413,220742
15414,3712969
15415,4216151
15416,1227465
15417,4902754
15418,3871507
15419,3029898
15420,336019
15421,1234104
15422,2081527
15423,3506000
15424,1769133
15425,2410775
15426,4474253
15427,3088872
15428,923349
15429,1024743
15430,237043
15431,4595069
15432,2939772
15433,1221169
15434,590083
15435,2347404
15436,4545478
15437,3511148
15438,2661006
15439,453453
15440,4909591
15441,2254416
15442,1228227
15443,1353658
15444,3500228
15445,1144737
15446,1028595
15447,2100004
15448,1643295
15449,3502916
15450,4310927
15451,4414386
15452,3496211
15453,4140590
15454,3429880
15455,3520183
15456,28134
15457,1264814
15458,3650614
15459,533160
15460,4898823
15461,123669
15462,3704312
15463,104373
15464,4914127
15465,2583771
15466,418190
15467,4647439
15468,4671023
15469,4439613
15470,4722038
15471,2854185
15472,1728972
15473,2594168
15474,2592144
15475,1055978
15476,4933001
15477,4492392
15478,3773607
15479,2859962
15480,1359937
15481,1874518
15482,1896362
15483,108867
15484,1605866
15485,2608258
15486,4460038
15487,4976336
15488,4782927
15489,4771575
15490,3434521
15491,3920026
15492,2136089
15493,2255540
15494,314241
15495,322391
15496,818549
15497,87508
15498,2550816
15499,18147
15500,886271
15501,1441363
15502,2017529
15503,3509783
15504,3525141
15505,1717707
15506,2631846
15507,909874
15508,4374015
15509,866228
15510,859471
15511,464824
15512,3884675
15513,347227
15514,1372039
15515,1394920
15516,4806205
15517,1377175
15518,4253541
15519,3231201
15520,4785929
15521,673330
15522,2578259
15523,3265047
15524,4026903
15525,1809602
15526,1257976
15527,750759
15528,3350900
15529,2119547
15530,2392146
15531,2587780
15532,1468161
15533,1597713
15534,3254811
15535,2057981
15536,728855
15537,604812
15538,2169192
15539,2175934
15540,3193662
15541,98909
15542,3286683
15543,393497
15544,3310833
15545,900354
15546,2844909
15547,2621213
15548,851453
15549,1919493
15550,3402822
15551,3283448
15552,639777
15553,375341
15554,994044
15555,862533
15556,355277
15557,3490163
15558,4093027
15559,3580848
15560,3523280
15561,3359656
15562,4665488
15563,574047
15564,31023
15565,1602511
15566,1524964
15567,785899
15568,803627
15569,1105804
15570,12253
15571,2190388
15572,3759605
15573,147453
15574,4112651
15575,609522
15576,641670
15577,3647547
15578,3530352
15579,3369751
15580,4687275
15581,3072492
15582,4182855
15583,4276001
15584,2924475
15585,2345789
15586,4531617
15587,843743
15588,3264632
15589,4583270
15590,1710312
15591,2400364
15592,980557
15593,982884
15594,1785392
15595,1222041
15596,3364124
15597,3323533
15598,4288084
15599,43653
15600,3331138
15601,808429
15602,3822711
15603,400688
15604,2406324
15605,52554
15606,4918521
15607,1538730
15608,3247158
15609,3898362
15610,896736
15611,861784
15612,179310
15613,3238697
15614,4906350
15615,201316
15616,649075
15617,1773066
15618,4126449
15619,4884365
15620,1043926
15621,2241374
15622,1718963
15623,1492420
15624,3254619
15625,724850
15626,664969
15627,553218
15628,4231084
15629,2360396
15630,2261563
15631,3829313
15632,2273189
15633,3868176
15634,1408388
15635,3640510
15636,1201766
15637,1359126
15638,2089310
15639,2683831
15640,3773623
15641,2625117
15642,4062804
15643,1736864
15644,3979382
15645,137235
15646,3042189
15647,366051
15648,1709048
15649,459923
15650,3933628
15651,3138812
15652,1277890
15653,11802
15654,3254376
15655,4210484
15656,3145467
15657,4094413
15658,98886
15659,4657993
15660,1703217
15661,4428962
15662,4062931
15663,3703412
15664,4495271
15665,1611001
15666,1458388
15667,2157060
15668,1164082
15669,4355873
15670,1954464
15671,4231487
15672,3526811
15673,8162
15674,3164859
15675,1207547
15676,72564
15677,1450692
15678,161302
15679,1960368
15680,4968627
15681,3866285
15682,2288337
15683,145927
15684,3059637
15685,3030563
15686,4153638
15687,433938
15688,3469078
15689,869072
15690,119128
15691,1449879
15692,1893878
15693,352496
15694,491355
15695,4190242
15696,2418478
15697,2396064
15698,97459
15699,2303900
15700,3403644
15701,3100907
15702,1679848
15703,3159293
15704,4319982
15705,1624594
15706,3293956
15707,3313941
15708,1514729
15709,609624
15710,2789548
15711,4811183
15712,4394597
15713,1745094
15714,2609820
15715,4102739
15716,4668763
15717,57369
15718,1524282
15719,4804072
15720,1303848
15721,2707402
15722,4127505
15723,1953097
15724,4867080
15725,4205934
15726,867157
15727,2562172
15728,4815318
15729,3698112
15730,82964
15731,2784753
15732,1279336
15733,1065498
15734,1278098
15735,292275
15736,791139
15737,2006741
15738,4607911
15739,4490999
15740,1202959
15741,3582793
15742,4919947
15743,1546430
15744,998549
15745,4739620
15746,3464609
15747,3410239
15748,268783
15749,1951270
15750,96074
15751,751828
15752,3857473
15753,1909973
15754,809101
15755,4278123
15756,2893878
15757,3733830
15758,1016291
15759,1554254
15760,251292
15761,3224550
15762,1128218
15763,2934714
15764,2247600
15765,456251
15766,2078471
15767,1521064
15768,1976068
15769,2358535
15770,136404
15771,4712090
15772,494456
15773,1132622
15774,4674076
15775,4255102
15776,1517425
15777,1319879
15778,3550376
15779,3699766
15780,4173852
15781,2055363
15782,470321
15783,4285455
15784,3473545
15785,486174
15786,4703433
15787,2054729
15788,1253993
15789,846135
15790,1377099
15791,2025409
15792,108172
15793,1635837
15794,4735613
15795,759345
15796,3970946
15797,909704
15798,4100087
15799,3796794
15800,2628704
15801,1688965
15802,4411868
15803,3854938
15804,3803754
15805,2795216
15806,3173147
15807,967083
15808,4379795
15809,232649
15810,301094
15811,1475769
15812,4430171
15813,4976842
15814,4435180
15815,2213788
15816,4329235
15817,1588565
15818,455371
15819,3193875
15820,1777184
15821,2504682
15822,622939
15823,1763394
15824,2421957
15825,3805256
15826,3804081
15827,7744
15828,3803931
15829,3564149
15830,4130096
15831,2877711
15832,3560510
15833,1895356
15834,3570662
15835,1291872
15836,4689324
15837,2855328
15838,4488641
15839,3238948
15840,2114810
15841,3192034
15842,1296656
15843,110137
15844,3483188
15845,12578
15846,1692221
15847,2576395
15848,4814486
15849,2428470
15850,2577691
15851,748290
15852,4871780
15853,2367793
15854,4213906
15855,480247
15856,1901166
15857,1409701
15858,4619004
15859,3201011
15860,1680314
15861,4685117
15862,1844118
15863,2324832
15864,2285584
15865,1715366
15866,4916139
15867,4466830
15868,3307642
15869,473627
15870,278954
15871,3550955
15872,1184848
15873,162294
15874,4050713
15875,1286098
15876,3064043
15877,4159005
15878,4189711
15879,3448618
15880,2085122
15881,760393
15882,2861074
15883,3404234
15884,4112181
15885,985914
15886,4697447
15887,1113029
15888,52442
15889,2678617
15890,4681161
15891,4432623
15892,3432749
15893,508659
15894,3991816
15895,2220205
15896,1667736
15897,91320
15898,79376
15899,1397293
15900,509255
15901,1215305
15902,1286544
15903,4830379
15904,3074866
15905,1777354
15906,1095275
15907,1777409
15908,2669480
15909,1051065
15910,44568
15911,39161
15912,1732370
15913,572787
15914,2388018
15915,59420
15916,2846583
15917,3968395
15918,1955649
15919,920860
15920,3666284
15921,3807095
15922,3439831
15923,4534669
15924,4441920
15925,2531815
15926,2775200
15927,3285880
15928,3350304
15929,4661125
15930,4291767
15931,309913
15932,2233406
15933,1621775
15934,207556
15935,3016647
15936,3787387
15937,4607806
15938,439245
15939,1652074
15940,1612371
15941,1887577
15942,4406190
15943,359028
15944,2047007
15945,3576113
15946,2984785
15947,1648997
15948,1081248
15949,2894177
15950,577409
15951,4669079
15952,220733
15953,1254901
15954,4946022
15955,3191444
15956,746006
15957,826727
15958,4128320
15959,511253
15960,3942696
15961,3732751
15962,211703
15963,117699
15964,3465681
15965,431279
15966,1392032
15967,2956293
15968,2576901
15969,2146002
15970,3132771
15971,4978096
15972,3438182
15973,2157519
15974,3012938
15975,1799399
15976,876655
15977,4619243
15978,3231293
15979,3364828
15980,1492936
15981,3210182
15982,39628
15983,2778634
15984,4260621
15985,2387555
15986,3557005
15987,2751110
15988,3463826
15989,2995734
15990,3566579
15991,1145787
15992,2213064
15993,520026
15994,699634
15995,1134712
15996,4196118
15997,4571400
15998,3405005
15999,2916443
16000,200483
16001,2928745
16002,4925987
16003,4944525
16004,303457
16005,2714118
16006,443407
16007,4085807
16008,906694
16009,4613007
16010,4918243
16011,3857350
16012,153360
16013,404299
16014,2084109
16015,789463
16016,613890
16017,1095699
16018,471370
16019,1654099
16020,4564172
16021,2856627
16022,4835567
16023,4586379
16024,4745801
16025,4045293
16026,4061854
16027,2189872
16028,3025184
16029,1954421
16030,3232401
16031,1027336
16032,1426123
16033,3522030
16034,2213595
16035,983467
16036,1373174
16037,1938824
16038,4380231
16039,2703861
16040,1036044
16041,616876
16042,117096
16043,870445
16044,2976727
16045,293773
16046,859806
16047,4566516
16048,3907855
16049,559630
16050,2712341
16051,679173
16052,4872743
16053,2861115
16054,4045179
16055,3886912
16056,4874277
16057,4925942
16058,4330065
16059,2716621
16060,3330638
16061,3061569
16062,3752991
16063,1318162
16064,2685806
16065,57507
16066,4690521
16067,2497288
16068,1428203
16069,4608921
16070,3834375
16071,4362068
16072,4013875
16073,3044244
16074,4210927
16075,1326023
16076,290165
16077,4621276
16078,4897899
16079,2015146
16080,3685222
16081,4355530
16082,776907
16083,4970026
16084,3194518
16085,3660920
16086,4137430
16087,1901129
16088,2174060
16089,4538627
16090,3908059
16091,51012
16092,3679161
16093,4980683
16094,2675606
16095,1502549
16096,3814187
16097,3104183
16098,503846
16099,3856750
16100,460115
16101,4771034
16102,4714615
16103,2291670
16104,4377509
16105,2313104
16106,4068077
16107,3419761
16108,1897404
16109,3370103
16110,4145709
16111,2655407
16112,3142638
16113,2559895
16114,3852398
16115,1075366
16116,314750
16117,4844786
16118,4798727
16119,1547012
16120,4827427
16121,1481319
16122,883309
16123,2835865
16124,3158435
16125,3548094
16126,1918410
16127,3729533
16128,4917435
16129,2726656
16130,4506769
16131,2352138
16132,4364136
16133,4229663
16134,1663197
16135,1003946
16136,355937
16137,1510666
16138,2667269
16139,1093225
16140,850608
16141,1918355
16142,946688
16143,3379923
16144,4561591
16145,2676573
16146,1970175
16147,83613
16148,3180220
16149,4202843
16150,3265785
16151,3653170
16152,4232602
16153,2888401
16154,4388187
16155,238640
16156,1329085
16157,3382214
16158,4615046
16159,973346
16160,4216158
16161,1631942
16162,2719346
16163,2500841
16164,4039151
16165,4140643
16166,826013
16167,5374
16168,36510
16169,1416271
16170,1904754
16171,3990847
16172,683998
16173,1540032
16174,4971926
16175,239484
16176,4699423
16177,2362129
16178,1311397
16179,2798807
16180,4084714
16181,2112478
16182,553592
16183,2914099
16184,795591
16185,954838
16186,487824
16187,1109700
16188,4013831
16189,4457936
16190,1831411
16191,2402400
16192,2072905
16193,3245867
16194,3971707
16195,2916183
16196,638851
16197,2589250
16198,1992915
16199,4700385
16200,1168973
16201,4219344
16202,3714498
16203,326721
16204,2101273
16205,2941857
16206,3935438
16207,4218090
16208,2311626
16209,95715
16210,2966330
16211,1398197
16212,2216870
16213,906553
16214,3425307
16215,4192289
16216,1194624
16217,4881865
16218,3482022
16219,4787739
16220,3021501
16221,2803875
16222,3575523
16223,1917903
16224,2685599
16225,3651187
16226,3569959
16227,2802269
16228,4647591
16229,83074
16230,1848268
16231,1844833
16232,1585899
16233,1370285
16234,2304017
16235,1609229
16236,3257477
16237,3376925
16238,1361662
16239,369798
16240,4820818
16241,1623200
16242,3339575
16243,1575919
16244,2990060
16245,1185146
16246,2342379
16247,1110297
16248,3251294
16249,2784264
16250,1362152
16251,3712818
16252,4332961
16253,1468611
16254,1068887
16255,3065439
16256,716971
16257,1356483
16258,2932542
16259,2528323
16260,3658408
16261,826984
16262,2169799
16263,1222686
16264,3965951
16265,2598249
16266,4741127
16267,1584729
16268,1399775
16269,2382014
16270,3764682
16271,2384257
16272,868051
16273,1613162
16274,1520334
16275,2007000
16276,393475
16277,4796174
16278,2344701
16279,1294017
16280,3780439
16281,3090895
16282,253278
16283,3831412
16284,3721893
16285,2941418
16286,2986656
16287,2544426
16288,3936917
16289,1863064
16290,4127913
16291,411953
16292,2912790
16293,2952385
16294,494501
16295,1598530
16296,3080605
16297,1226720
16298,1564319
16299,1740449
16300,4138068
16301,4169358
16302,720274
16303,3830750
16304,2174679
16305,321962
16306,1571929
16307,3159138
16308,3807413
16309,1373648
16310,214056
16311,4617331
16312,2941555
16313,3378008
16314,3172625
16315,4843031
16316,738765
16317,1694288
16318,4511966
16319,4089873
16320,4127092
16321,857632
16322,538244
16323,3054410
16324,2230753
16325,1432401
16326,1542979
16327,3235747
16328,1308807
16329,1737316
16330,298693
16331,3676669
16332,3076497
16333,3349002
16334,744440
16335,828570
16336,3212259
16337,2284480
16338,1801134
16339,3218673
16340,3960904
16341,3022172
16342,4196202
16343,1185041
16344,4156588
16345,1022520
16346,2855375
16347,3851816
16348,1788804
16349,4706849
16350,957611
16351,3692934
16352,1864200
16353,4666724
16354,3625987
16355,4613084
16356,1242294
16357,3769871
16358,4881129
16359,497348
16360,2737962
16361,3758494
16362,1410531
16363,3770676
16364,807047
16365,405985
16366,972610
16367,1941991
16368,4969971
16369,2895239
16370,2994261
16371,505247
16372,3818329
16373,342105
16374,1155945
16375,3597643
16376,4617259
16377,1211973
16378,2694936
16379,3762074
16380,1650587
16381,2555416
16382,4177491
16383,4385597
16384,4113959
16385,1211405
16386,1503702
16387,3046228
16388,2454992
16389,3882474
16390,4196910
16391,46607
16392,1530343
16393,2473170
16394,3069478
16395,4179888
16396,1628656
16397,2942662
16398,1690680
16399,2762303
16400,1242357
16401,406150
16402,2002498
16403,2103740
16404,977577
16405,1177920
16406,839911
16407,2113388
16408,1540631
16409,483843
16410,913100
16411,1972483
16412,514866
16413,335776
16414,2296211
16415,2738360
16416,1186958
16417,445708
16418,1462893
16419,3339898
16420,2507509
16421,1727879
16422,675864
16423,2914708
16424,2909585
16425,1675495
16426,2338874
16427,3713216
16428,2888102
16429,314297
16430,2737264
16431,1500341
16432,189200
16433,1440303
16434,1791837
16435,282047
16436,4585778
16437,2696937
16438,1852684
16439,3347984
16440,3330320
16441,2494833
16442,2521524
16443,1268528
16444,708419
16445,2039576
16446,2617225
16447,3519517
16448,3976892
16449,1202632
16450,3260741
16451,2944637
16452,208146
16453,3811234
16454,3459162
16455,3601075
16456,3265052
16457,1957444
16458,2877539
16459,3618091
16460,3230106
16461,1433234
16462,4017371
16463,296443
16464,132449
16465,2855705
16466,151837
16467,1085087
16468,654945
16469,4922313
16470,1863935
16471,2809099
16472,2289477
16473,3652718
16474,3773961
16475,3406181
16476,3201455
16477,4237300
16478,4657229
16479,3612151
16480,1734684
16481,875267
16482,169494
16483,4621332
16484,576687
16485,2787253
16486,3343110
16487,4006484
16488,3056856
16489,278992
16490,4964925
16491,179647
16492,1146818
16493,1260483
16494,74597
16495,4659707
16496,4723334
16497,1501949
16498,927775
16499,1689922
16500,4024847
16501,3075095
16502,197774
16503,1960125
16504,153061
16505,2109424
16506,1545022
16507,4834500
16508,144515
16509,2883098
16510,3287937
16511,940216
16512,1344256
16513,4454117
16514,235114
16515,1176404
16516,2533114
16517,647200
16518,4557423
16519,932263
16520,137823
16521,4521597
16522,2468622
16523,1048473
16524,2283389
16525,92186
16526,4571876
16527,839325
16528,2728591
16529,3276677
16530,892389
16531,1421565
16532,2578730
16533,2725225
16534,3542177
16535,4772467
16536,2767823
16537,376964
16538,616993
16539,2963747
16540,3562294
16541,3603036
16542,2484413
16543,4392445
16544,4785926
16545,2593261
16546,4225021
16547,4413889
16548,661825
16549,162253
16550,88650
16551,3671455
16552,2008045
16553,4979903
16554,1901085
16555,4519198
16556,1751156
16557,4679331
16558,3162283
16559,4958329
16560,2737595
16561,2879040
16562,50136
16563,3679108
16564,1140225
16565,2164405
16566,1920664
16567,3869131
16568,2987563
16569,3028909
16570,4524904
16571,1265075
16572,968745
16573,2702465
16574,4004686
16575,3977745
16576,4837301
16577,1063510
16578,4099510
16579,1179653
16580,353604
16581,4804611
16582,576090
16583,4886612
16584,3676727
16585,1350350
16586,1261404
16587,2367653
16588,2756407
16589,742636
16590,1540468
16591,1329106
16592,575216
16593,1693364
16594,2008154
16595,4554493
16596,3764048
16597,104751
16598,2028339
16599,1499658
16600,1685581
16601,647869
16602,523216
16603,774220
16604,3521078
16605,4617187
16606,4041408
16607,4099078
16608,2203703
16609,2603804
16610,1591084
16611,1187412
16612,3859884
16613,2941635
16614,4996305
16615,4069254
16616,4856494
16617,1554645
16618,3101762
16619,1345923
16620,3333158
16621,2317380
16622,1530953
16623,607423
16624,3476913
16625,2067323
16626,3198116
16627,4550680
16628,3893909
16629,411086
16630,3752754
16631,4649615
16632,3524924
16633,628756
16634,4111992
16635,363740
16636,1270369
16637,2298551
16638,1113034
16639,4551349
16640,1705973
